review_id,product_id,user_id,rating,title,review_text
66943,382,U106436,2.0,Ghatiya toner,"I have an oily T-zone, dry cheeks and this let me down. The product feels tight and uncomfortable. Expiry is barely 6 months away — disappointing. Also stung when I applied actives over it. Genuinely upset over this. Honestly not even worth ₹722. The Body Shop version is so much better. Will warn everyone I know."
66944,150,U106437,2.0,Awful and misleading,feels like rubbing aloe gel mixed with water!! 💔💔
66945,386,U106438,1.0,😭😒 do not buy,"After two weeks of religious use, burned the moment it otuched my face. Returning today itself."
66946,111,U106439,1.0,Misleading oil,the cap doesn’t click — leaked in transit 🙄🙄🙄
66947,334,U106440,1.0,This liner smudged badly,"Hyped product, dud reality. Powder is suffocating on the skin. Filing a complaint with customer care."
66948,280,U106441,3.0,Subpar EDP,"Was looking for my sister’s wedding. Within a few hours, QR code didn’t verify on the brand site."
66949,280,U106442,1.0,Disappointing and ghatiya,ek number ka ghatiya 😒 is too sharp and chemical for office 🤢😭😒
66950,345,U106443,1.0,Ghatiya moisturizer,"should’ve gone to a store and tested first. it absorbs unevenly leaving patches. not worth even ₹223, forget ₹446. avoid this."
66951,368,U106444,1.0,Absolute overpriced cream,"Got this for the festive season. After just one application, ruined my morning routine for a month. Suspect this batch is fake / from a different SKU. Felt scammed instantly. ₹206 down the drain. Even Lakme drugstore beats this. Marketing is way better than the product."
66952,246,U106445,1.0,This liner did nothing,Big yikes. It transfers onto every glass and cup. Also powder is suffocating on the skin. Filing a complaint with customer care.
66953,111,U106446,2.0,This conditioner did nothing,"Khareed ke pachhtaaye. The product doesn’t define curls, weighs them down. Genuinely upset over this. Honestly not even worth ₹195."
66954,366,U106447,1.0,This actives wasted my money,"Lesson learnt: never trust Insta reels. After two days, irritated the corners of my mouth. Refusing to finish the bottle."
66955,349,U106448,2.0,Cringe lipstick 👎,"A friend recommended this for my morning routine. For something marketed around ‘kisser’, powder is suffocating on the skin. Came without the leaflet. I cried after using this. Charging ₹112 for this is criminal. Plum, MCaffeine — both better and cheaper. Wouldn’t recommend to my worst enemy."
66956,265,U106449,3.0,This blush wasted my money,"Day one itself,. The shade oxidized 3 tones darker by lunch. Skip skip skip."
66957,101,U106450,2.0,Big cringe perfume,lesson learnt: never trust insta reels. the product turns soapy after the first 20 minutes. lost trust in this brand. will warn everyone i know.
66958,329,U106451,2.0,Awful colour kit,faded my hair colour in 2 washes — was not expecting that. influencers realy need to stop hyping this.
66959,120,U106452,1.0,So bakwaas mist,"After one wash,. After a week, snapped my hair when combing. No outer box, just bubble wrap. Delivery was delayed by 4 days too. Skip skip skip."
66960,217,U106453,1.0,Save your money,"No joke, this was useless. It left a stinging sensation around the eyes. Came in such cheap packaging. For ₹305 this is daylight robbery."
66961,168,U106454,1.0,Pure lame kohl,"Within the first use, looks cheap on, like a kid’s toy makeup."
66962,241,U106455,3.0,Bakwaas bronzer,I bought this for long days at work. It fades patchy within 2 hours. Also is sticky and tacky on the lips. My grandmother’s homemade ubtan beats this. Wouldn’t recommend to my worst enemy.
66963,382,U106456,2.0,Disappointing moisturizer,"Honestly, this was embarrassing. The product left a white cast worse than sunscreen. No outer box, just bubble wrap. Also left a stinging sensation around the eyes. Sells for ₹1444 but quality is of a ₹144 sample. My grandmother’s homemade ubtan beats this. Total bakwaas."
66964,177,U106457,2.0,Bewakoof-bana-diya mascara 💔,"I have curly low-porosity hair and this was a miss. Within the first use, is patchy on the cupid’s bow. Also wand is way too big for fine eyelashes. The QR code on the pack didn’t scan. My grandmother’s homemade ubtan beats this. Returning today itself."
66965,131,U106458,1.0,Mediocre gadget,"I have curly low-porosity hair and this let me down. Snags hair on every single pass — was not expecting that. No outer box, just bubble wrap. I have monolids. Two stars only for the bottle design."
66966,368,U106459,1.0,Cheap moisturizer 🤮,"Tbh, this was bewakoof banaya. The product left a stinging sensation around the eyes. Delivery was delayed by 4 days too. Even Lakme drugstore beats this. I’m a dusky Indian girl. Threw it away after two uses."
66967,241,U106460,1.0,Worst purchase,It is patchy on the cupid’s bow. Filing a complaint with customer care.
66968,373,U106461,1.0,Misleading cleanser 🥲,"Big disappointment. Within the first use, irritated the corners of my mouth. Disappointed beyond words."
66969,166,U106462,1.0,Pathetic shampoo,"Day one itself,. Rinsed out in literally one wash — was not expecting that. No outer box, just bubble wrap. I almost threw the bottle. Charging ₹650 for this is criminal. I’ve been buying from Nykaa for 5+ years. Save your money and buy something else."
66970,257,U106463,1.0,very bad,"Within a few hours,. The product auto shut-off doesn’t kick in. Packaging looked tampered honestly. Also burnt the tip of my ear with the curler. Lost trust in this brand. Sells for ₹318 but quality is of a ₹31 sample. Better off using kitchen ingredients. I have super sensitive skin. Marketing > product."
66971,265,U106464,2.0,Hard pass,"Bought during sale, still feel ripped off. It settles into every fine line. I almost threw the bottle. Mamaearth version is honestly better. Brand needs to do better."
66972,391,U106465,2.0,Such a worst highlighter,"For something marketed around ‘nutty’, fades patchy within 2 hours."
66973,201,U106466,1.0,Cheap and horrible,"For something marketed around ‘lakme’, made my dry patches even drier."
66974,366,U106467,1.0,Cheap and bewakoof-bana-diya,"By the second use,. For something marketed around ‘wash’, absorbs unevenly leaving patches. Also turned my cheeks blotchy. I’m fuming. The Body Shop version is so much better. I’ve been buying from Nykaa for 5+ years. Absolute scam."
66975,142,U106468,2.0,Fake foundation ❌,Repeat customer turned hater and this failed me. Foundation is streaky no matter the tool — was not expecting that. Suspect this batch is fake / from a different SKU. I want my money back yesterday. Honestly not even worth ₹450. My grandmother’s homemade ubtan beats this. Brand needs to do better.
66976,383,U106469,1.0,⚠️😒 skip,"After just one application,. After just one application, support team refuses to honour warranty. Also stopped working in under a week. I want my money back yesterday. My grandmother’s homemade ubtan beats this. Honestly tempted to leave half a star."
66977,382,U106470,2.0,This actives wasted my money,"after one wash, feels tight and uncomfortable. total bakwaas."
66978,345,U106471,2.0,This oil smudged badly,"Within a few hours,. The product isn’t non-comedogenic — clogged my pores. Also pilled into white balls under foundation."
66979,162,U106472,3.0,Subpar mascara,"saw it trending on instagram and bought for everyday use. for something marketed around ‘midnight’, bleeds outside the lip line. also is patchy on the cupid’s bow. honestly tempted to leave half a star."
66980,177,U106473,2.0,khareedna mat,The brush sheds hair on every use — was not expecting that. Returning today itself.
66981,246,U106474,1.0,Bewakoof-bana-diya primer,The product mascara clumps the second you double-coat. Trash bin special.
66982,167,U106475,2.0,didn’t work,"achha lagta dikhne mein, kaam zero. it left scalp flaking like crazy. also doesn’t do anything for split ends. also doubled my shower drain hair. sick of being lied to by influencers. bewakoof bana diya brand ne. ek number ka ghatiya."
66983,171,U106476,1.0,Fake foundation,ordered from the app and transfers onto the mask like nobody’s business 🤡 😭😒😒🤮
66984,171,U106477,2.0,Horrible liner 🤮,Got this as a gift for my dry scalp. Kohl turns to dust by midday. Also blush has zero blendability. ₹429 is a joke for what you get. My old ₹143 proudct was 10x better. Repeat customer turned hater. Marketing > product.
66985,171,U106478,2.0,Disappointing powder,"Not even kidding, this is mediocre. After just one application, has zero pigment payoff. Felt scammed instantly. Sells for ₹429 but quality is of a ₹42 sample."
66986,380,U106479,1.0,🥲💔 ghatiya,yaar dropper was cracked and leaked half the bottle 😩 😞
66987,150,U106480,1.0,😭🥲 trash,it made my skin redder than a tomato.
66988,317,U106481,1.0,Big ghatiya hair mask,leaves my hair feeling unwashed — was not expecting that. two stars only for the bottle design.
66989,221,U106482,1.0,Subpar and subpar,"First and last buy from this brand. Within the first use, texture is gritty, not smooth."
66990,236,U106483,2.0,So overpriced highlighter,"The product wears off after one sip of coffee. Not worth even ₹225, forget ₹450."
66991,168,U106484,2.0,trash product,"Read so many good reviews and got it for a vacation in Goa. Kohl turns to dust by midday — was not expecting that. Also highlighter is glitter, not glow. Also setting spray is just scented water. I want my money back yesterday. I have hooded eyes. Refusing to finish the bottle."
66992,171,U106485,1.0,Absolute overpriced mascara,"I’m a dusky Indian girl and this let me down. For something marketed around ‘infallible’, won’t build up at all, stays one note. Also foundation oxidizes way warmer. I almost threw the bottle. Could buy 3 better products for ₹429. Asked for a refund."
66993,282,U106486,2.0,Underwhelming bronzer 😡,"Bas naam hi bada hai, kaam kuch nahi. Three weeks in, bronzer is too red, not bronze at all. Also settles into every fine line. Plum, MCaffeine — both better and cheaper. DON’T buy."
66994,265,U106487,2.0,faltu cheez,"Hyped product, dud reality. For something marketed around ‘very’, settles into every fine line. I cried after using this. Mamaearth version is honestly better. Sticking with my old reliable."
66995,265,U106488,1.0,bekaar product,The product primer balls up under foundation. Refusing to finish the bottle.
66996,349,U106489,1.0,This primer smells fake,"Read so many good reviews and got it for my night routine. Looks cheap on, like a kid’s toy makeup — was not expecting that. Also lipstick bullet broke off in the tube."
66997,370,U106490,1.0,Cheap moisturizer ❌,"Day one itself,. Absorbs unevenly leaving patches — was not expecting that. Lost trust in this brand. Not worth even ₹425, forget ₹850. Save your money and buy something else."
